"age","exp","inc","family","edu","mortgage","ccAvg","securities","cd","online","cc","infoReq","loan"
38,13,191,"2","2",0,39.21808322,"0","0","1","0","Ph","0"
53,26,22,"1","1",100,6.041228288,"0","0","1","0","Email","0"
43,17,158,"2","2",0,31.15338763,"0","0","1","0","Email","0"
35,9,131,"3","3",0,3.957583244,"0","1","1","1","Ph","1"
49,24,75,"1","1",160,36.68956564,"0","0","0","1","Email","0"
28,4,69,"3","3",170,8.91015679,"0","0","0","0","Email","0"
51,27,45.0960541830439,"2","2",0,11.04711908,"0","0","0","0","Email","0"
39,14,34,"4","4",0,22.10462006,"0","0","1","1","Email","0"
33.3695676105698,7,48.1910500720486,"1","1",54.0928809346669,21.89415141,"0","0","1","0","Email","0"
44,18,129,"1","1",0,76.55570532,"0","0","1","0","Ph","0"
46,20,158,"3","3",432,71.21954707,"0","0","0","1","Email","1"
42,18,54,"1","1",0,24.37629077,"0","0","1","0","Email","0"
41,17,34,"1","1",47.4021722341661,25.95525051,"0","0","0","0","Email","0"
23,-2,45,"4","4",18.1665431141582,7.04595539,"0","0","1","1","Email","0"
59,33,68,"2","2",0,28.70835994,"1","0","0","0","Email","0"
47,21,53,"1","1",0,19.04515619,"0","0","1","0","Email","0"
48,23,32,"1","1",0,1.998446728,"0","0","0","1","Email","0"
58,33,173,"2","2",0,92.30289113,"0","0","1","0","Email","1"
58,34,31,"4","4",0,4.976210091,"0","0","0","0","Email","0"
54,29,72,"2","2",144,48.9269379,"0","0","1","0","Email","0"
49,24,30,"4","4",157,4.995490638,"0","1","1","1","Ph","0"
63,38,79.0181375819906,"1","1",0,31.5869919,"0","0","1","0","Ph","0"
62,37,18,"1","1",127,18.96301204,"0","0","0","0","Email","0"
45,19,69,"1","1",220,37.11780527,"0","0","1","1","Ph","0"
39,13,68.3081054578088,"3","3",247,26.74961129,"0","0","1","0","Ph","0"
58,34,63,"4","4",0,19.37921194,"0","0","1","0","Ph","0"
56,30,43,"4","4",0,4.02506964,"1","0","0","0","Email","0"
29,5,28,"1","1",0,2.930646233,"0","0","1","0","Email","0"
33,9,38,"2","2",133,26.78137196,"0","0","0","0","Ph","0"
55,29,72,"3","3",147,4.028136702,"0","0","0","0","Email","0"
56,31,64,"4","4",0,12.0073733,"0","0","1","0","Email","0"
36,12,70,"3","3",165,33.03034643,"0","0","1","0","Email","0"
53,29,12,"1","1",0,4.016147015,"0","0","0","0","Email","0"
52.7474237305199,31,159,"2","2",0,5.927665358,"0","0","0","0","Email","0"
35,9,103,"2","2",0,59.88842494,"0","0","1","0","Email","0"
43,18,32.7831078366424,"1","1",0,4.029394812,"0","0","1","0","Email","0"
54,29,48,"2","2",142,26.58308159,"0","0","1","0","Email","0"
29,3,49,"1","1",0,19.15425662,"0","0","0","0","Email","0"
39,11.073696862235,89,"2","2",0,4.973192323,"0","0","1","0","Ph","0"
32,8,22,"4","4",0,8.902738078,"0","0","1","1","Email","0"
51,27,10,"2","2",35.7516877189414,3.01046263,"0","0","0","0","Email","0"
50,25,38,"2","2",120,16.06962117,"0","0","0","1","Email","0"
54,29,49,"2","2",95,26.93332015,"0","0","1","1","Ph","0"
38,12,30,"2","2",0,17.91091389,"0","0","0","1","Email","0"
32,7,82,"1","1",240,33.22835463,"0","1","1","1","Ph","0"
62,37,82,"1","1",312,11.03946521,"0","0","1","0","Email","0"
57,33,24,"1","1",0,1.997040079,"0","0","0","0","Ph","0"
47,23,32,"4","4",156,6.985408046,"0","0","1","1","Ph","0"
51,25,34,"3","3",111,12.15369922,"0","0","1","0","Ph","0"
54,27,195,"2","2",477,63.17444646,"0","0","0","0","Ph","1"
26,1,61,"4","4",119,27.81834624,"0","0","0","0","Ph","0"
37,11,22,"3","3",0,1.981697369,"0","0","1","1","Email","0"
27,0,40,"4","4",0,13.05077062,"0","0","1","0","Email","0"
63,38,50,"2","2",205,36.78733994,"0","0","0","0","Email","0"
62,36,35,"2","2",0,9.017670921,"1","0","0","1","Email","0"
59,33,64,"3","3",0,3.958048384,"0","0","0","0","Email","0"
32,7,49,"3","3",0,29.25561808,"0","0","1","0","Email","0"
35,8,44,"4","4",192,12.9874188,"0","0","0","1","Email","0"
56,31,65,"4","4",0,49.24705729,"0","0","1","0","Email","0"
55,31,13,"4","4",0,8.915531955,"0","0","1","0","Ph","0"
31,5,84,"1","1",105,38.66608779,"0","0","0","1","Email","0"
54,29,28,"4","4",101,2.989823028,"0","0","1","0","Ph","0"
58,32,108,"3","3",0,58.24968391,"0","0","1","0","Email","0"
48,24,59,"1","1",144,0.992835445,"0","0","1","0","Email","0"
48,22,163,"1","1",396,30.75836771,"0","0","1","0","Email","0"
33,11.6241358950118,183,"2","2",582,102.9617159,"0","0","1","0","Email","1"
31.0072259462043,6,69,"4","4",0,52.28468997,"0","0","1","0","Email","0"
41,16,115,"1","1",0,89.21872678,"0","0","0","0","Email","0"
55,31,130,"4","4",0,84.22174415,"0","0","0","1","Ph","1"
63,28.5960724772081,185,"2","2",358,96.18573394,"0","0","1","0","Ph","1"
54.7493664370509,29,118,"2","2",0,3.985142402,"0","0","1","0","Email","0"
38,13,163,"1","1",0,53.12922101,"0","0","0","0","Ph","0"
46,20,140,"2","2",380,80.60082869,"0","0","1","1","Email","0"
59,33,91,"2","2",0,9.006997318,"0","0","1","1","Ph","0"
56,31,61,"4","4",0,16.00595467,"0","0","1","1","Ph","0"
59,35,120.757120993652,"3","3",0,52.89466502,"0","0","1","0","Email","1"
39,13,69,"3","3",0,11.9399156,"0","0","0","0","Email","0"
47,21,22,"1","1",104,3.038770424,"0","0","0","0","Email","0"
47,21.4973162091346,53,"1","1",213,3.992452003,"0","0","0","0","Email","0"
53,29.0176484191458,25,"2","2",0,12.85874399,"0","1","1","1","Email","0"
36,9,115,"4","4",0,28.18084569,"0","0","0","0","Ph","1"
34,9,31,"4","4",85,13.95265117,"1","1","1","1","Email","0"
36,10,83,"1","1",0,36.93063807,"0","0","0","1","Email","0"
60,34,152,"2","2",0,89.52003519,"0","0","0","0","Email","0"
45,20,30,"1","1",0,2.003921291,"0","0","1","0","Email","0"
27,3,34,"1","1",0,2.997002845,"0","0","1","1","Email","0"
47,22,44,"1","1",0,18.09766379,"0","0","1","1","Email","0"
42.3823315234801,17.5430012562974,182,"2","2",0,94.19782053,"0","0","0","0","Email","0"
54,30,44,"3","3",117,18.96182276,"0","0","1","0","Ph","0"
57,33,122,"2","2",153,77.94848043,"1","1","1","1","Ph","0"
52,26,35,"1","1",0,23.8519391,"0","0","1","0","Ph","0"
51,25,91,"1","1",0,11.00862351,"0","0","0","0","Email","0"
57,32,30,"2","2",0,25.78199315,"0","0","0","0","Email","0"
65,39,53,"1","1",0,32.24564154,"0","0","1","0","Ph","0"
58,33,28,"1","1",0,3.934219542,"0","0","1","0","Email","0"
64,39,85,"4","4",200,44.75315145,"0","0","1","0","Email","0"
48.1941034347249,22.905015259495,28,"2","2",90,9.227391119,"0","0","1","1","Email","0"
54.9394634243726,34,41,"4","4",177,5.074188324,"0","0","1","1","Email","0"
52,22,154,"1","1",0,65.81222537,"1","1","1","0","Ph","1"
43,18.0559311753367,41,"1","1",0,4.038754984,"0","0","1","0","Email","0"
56,32,33,"3","3",0,19.02673899,"0","0","0","0","Email","0"
37,12,182,"3","3",0,76.1043511,"0","0","1","0","Ph","1"
53,27,59,"2","2",0,10.97675296,"0","0","1","0","Ph","0"
27,2,129,"2","2",174.262500887918,43.26988326,"1","0","0","0","Ph","0"
53,27,35,"3","3",136,11.96974519,"0","0","1","0","Email","0"
38.5536257667228,16,185,"3","3",0,28.01240374,"1","1","1","1","Email","1"
58,34,45,"4","4",201,16.21895701,"0","0","0","0","Email","0"
36,12,62,"4","4",145,2.001934659,"0","0","0","0","Email","0"
53,28,183,"3","3",467,98.7539115,"0","1","1","1","Ph","1"
48,22,14,"2","2",0,1.990694934,"0","0","1","0","Email","0"
54,28,53,"1","1",0,28.3110643,"0","0","1","1","Email","0"
26,1,48,"3","3",169,32.89068229,"0","0","0","0","Email","0"
50,26,128,"2","2",0,5.019776085,"0","0","1","0","Email","0"
31,7,105,"1","1",331,51.30210512,"0","0","1","0","Email","0"
35,9,40,"3","3",0,11.98074055,"0","0","1","1","Email","0"
63,37,49.0846466608667,"2","2",0,5.006309353,"0","0","1","0","Ph","0"
29,4,102,"2","2",303,43.0890575,"0","0","0","0","Email","0"
57,32,31,"3","3",0,2.005279279,"0","0","1","0","Ph","0"
30,5,30,"4","4",158,10.89426356,"0","0","1","0","Email","0"
33,7,21,"1","1",0,6.965341737,"1","0","0","0","Email","0"
62,36,44,"2","2",0,4.028050446,"0","0","0","0","Email","0"
35,10,60.9366313234055,"1","1",164,32.34759864,"0","0","1","0","Ph","0"
37,11,21,"3","3",0,3.02158305,"0","0","1","0","Email","0"
37,11,84,"4","4",0,28.07616322,"0","0","1","1","Email","0"
35,10,64,"3","3",230,9.057502999,"0","0","0","0","Email","0"
35,9,82,"1","1",138,31.87923281,"0","0","0","0","Email","0"
59,35,39,"4","4",0,15.97578705,"0","0","1","0","Email","0"
53,29.1738970350261,45,"2","2",0,11.12750125,"0","0","1","1","Email","0"
45,21,133,"4","4",0,74.42273882,"0","1","1","1","Ph","1"
46,22,152,"2","2",0,18.02011037,"0","0","1","0","Email","0"
40,16,12,"1","1",91,12.95603041,"1","0","0","0","Email","0"
42,16,32,"3","3",149,19.14028456,"0","0","1","0","Email","0"
25,1,74,"3","3",204,32.97790199,"0","0","0","0","Email","0"
39,14,54,"2","2",49.707299351507,13.97033974,"0","0","0","1","Email","0"
30,6,181,"3","3",0,52.66052396,"0","1","1","1","Ph","1"
56.4704454150042,33,75,"2","2",0,0.992030384,"0","0","1","0","Email","0"
41,15,95,"3","3",240,1.992485068,"1","0","0","0","Email","0"
37,11,190,"4","4",565,93.19204345,"0","1","1","0","Ph","1"
36,11,90,"1","1",0,37.13519948,"0","0","1","0","Email","0"
27,3,20,"4","4",134,12.75331078,"0","0","1","1","Ph","0"
60,34,64,"3","3",0,28.03181903,"0","0","0","0","Email","0"
62,36,85,"2","2",98,21.7444516,"0","0","0","0","Email","0"
67,43,105,"4","4",0,21.80201066,"0","0","1","0","Email","0"
44,18,21,"1","1",0,2.985270803,"0","0","1","0","Email","0"
24,-1,78,"2","2",0,23.89864313,"0","0","0","0","Email","0"
45,21,158,"2","2",132,85.64702076,"0","0","1","1","Email","0"
58,34,125,"1","1",219,55.5100138,"0","0","0","0","Email","0"
61,36,81,"3","3",0,24.16200488,"0","0","1","0","Email","0"
54,29,183,"1","1",0,99.94284686,"0","0","1","1","Email","0"
28.5375067455038,3,54,"4","4",0,6.928949466,"0","0","1","0","Email","0"
49,24,79,"4","4",53.9974165948365,46.33462087,"0","0","1","0","Email","0"
35,11,38,"1","1",136,19.2535637,"0","0","1","0","Ph","0"
36,10,172,"4","4",295,12.81569883,"0","0","1","0","Ph","1"
34,8,184,"3","3",0,94.91507259,"0","0","0","0","Ph","1"
36,11,158,"2","2",114,96.30555719,"0","0","1","1","Email","0"
35,11,188,"1","1",282,11.81381547,"0","0","1","0","Ph","1"
27,3.04803435121893,20,"4","4",0,5.905826622,"0","0","1","0","Email","0"
42,18,60,"4","4",151,2.992281618,"0","0","0","1","Email","0"
65,39,113,"1","1",0,31.42623918,"0","0","1","0","Email","0"
29,5,70,"4","4",0,0.996155299,"0","0","1","1","Email","0"
65,41,84,"2","2",0,1.014714164,"0","0","1","1","Ph","0"
59,33,23,"2","2",0,3.022226773,"0","0","1","0","Email","0"
46,22,141,"2","2",0,43.79985399,"1","1","1","1","Email","0"
59,33,110,"3","3",264,57.79956185,"0","0","1","0","Email","0"
52,26,31,"4","4",0,24.01906594,"0","0","1","1","Email","0"
60,35,44.2127493927368,"1","1",80,16.28790732,"0","0","0","0","Email","0"
43,17,91,"1","1",0,67.93451965,"1","0","0","0","Ph","0"
65,39,82,"4","4",252,30.95553008,"0","0","1","0","Email","0"
50,26,23,"1","1",0,4.022467658,"0","0","0","0","Email","0"
48,23,35,"1","1",0,2.003962225,"1","0","1","0","Email","0"
49,25,114,"1","1",0,32.11567923,"0","0","1","0","Ph","1"
58,33.1600509079805,18,"3","3",0,2.010029933,"0","0","1","1","Ph","0"
24,2.62225809402895,80,"2","2",238,20.26074721,"0","0","0","0","Email","0"
58,32,74,"2","2",0,28.75420563,"0","0","0","1","Email","0"
45,19,122,"4","4",0,53.47883683,"0","0","1","0","Ph","1"
42,15,63.5968873362152,"3","3",0,30.05385518,"0","0","0","0","Email","0"
64,40,40,"2","2",0,13.931412,"0","0","1","0","Ph","0"
49,23.875615058536,55,"4","4",0,2.025659242,"0","0","1","0","Email","0"
55,31,69,"1","1",0,35.37441105,"1","0","0","1","Ph","0"
40,14,92,"4","4",0,18.01905624,"0","0","1","0","Email","0"
28,2,48,"4","4",0,26.98661252,"0","0","1","1","Email","0"
57,31,113,"4","4",83.9011446463445,7.011487205,"0","0","1","0","Ph","1"
50,25,58,"1","1",0,15.84222781,"0","0","1","0","Email","0"
40,16,109,"2","2",0,27.91425237,"0","0","1","0","Ph","0"
55,28,39,"3","3",0,12.95689416,"0","0","1","1","Ph","0"
53,29,33,"3","3",144,24.85553515,"0","0","0","0","Email","0"
48,24,18,"4","4",0,2.992549,"0","0","1","1","Ph","0"
58.9392822136214,33,63,"3","3",0,19.99724676,"0","0","1","1","Email","0"
58,32,43,"3","3",0,36.83027782,"0","0","1","0","Email","0"
38,14,70,"4","4",0,26.42728089,"0","0","1","0","Ph","0"
49,25,19,"1","1",0,12.09125389,"0","0","0","0","Email","0"
60,36,39,"4","4",140,16.12896173,"0","0","1","1","Email","0"
54,28,81,"3","3",0,10.99602173,"0","0","0","0","Email","0"
28,2,34,"4","4",0,16.06922197,"0","0","0","0","Email","0"
27,1,140,"1","1",175,76.70827666,"1","1","1","0","Ph","1"
42,18,114,"1","1",0,3.969792594,"0","0","0","0","Email","0"
52,28,55,"2","2",151,41.14310935,"0","0","0","0","Email","0"
54,30,21,"1","1",76,2.00296306,"0","0","1","0","Ph","0"
56,30,50,"4","4",0,37.53490912,"1","0","1","0","Ph","0"
58,34,41,"3","3",0,19.04291257,"0","0","1","1","Email","0"
56,32,190,"3","3",0,28.3430895,"0","1","1","0","Ph","1"
64,40,8,"2","2",0,4.001651031,"0","0","1","0","Ph","0"
35,8,55,"2","2",0,20.97954244,"0","0","1","0","Ph","0"
45,20,40,"2","2",0,16.13303672,"0","0","0","1","Email","0"
57,32,22,"3","3",0,2.012339419,"0","0","1","0","Email","0"
35,8,44,"2","2",0,20.82250323,"1","0","0","1","Ph","0"
46,22,102,"3","3",0,59.21699525,"0","0","1","0","Ph","1"
30,4,54,"4","4",235,23.95563765,"0","0","1","0","Email","0"
44,20,130,"4","4",0,40.61688382,"0","0","0","0","Ph","1"
39,12,59.2123290029953,"3","3",0,29.78554895,"0","0","1","1","Email","0"
42,18.2321556825737,42,"2","2",0,22.1292754,"0","0","1","0","Email","0"
34,9,133,"1","1",0,50.60497417,"0","0","1","0","Email","0"
46,21.461478196226,40,"1","1",0,15.00191782,"0","0","1","0","Email","0"
55,31,34,"3","3",101,19.00632318,"0","0","1","0","Email","0"
28,3,142,"1","1",0,10.97901106,"0","0","1","0","Email","0"
35,10,64,"3","3",0,28.79366263,"0","1","1","1","Ph","0"
60,35,44,"2","2",170,20.03892787,"0","0","1","0","Email","0"
50,24,95,"1","1",262,3.918109217,"0","0","1","0","Email","0"
52,26,49,"1","1",0,18.26919035,"0","0","1","0","Email","0"
51,27,12,"2","2",0,2.958628309,"0","0","0","0","Email","0"
51,26,98,"1","1",0,15.89465694,"0","0","1","1","Email","0"
59,35,42,"4","4",0,5.007593677,"0","0","1","0","Email","0"
53,28,44,"2","2",0,6.915715407,"0","0","1","1","Email","0"
43,17,124,"1","1",0,68.18411485,"0","0","0","0","Email","0"
31,6,175,"2","2",0,86.92071293,"0","0","1","0","Email","0"
32,6,22,"4","4",0,3.968102842,"0","0","0","0","Email","0"
41,17,78,"4","4",99,33.569202,"0","0","1","0","Email","0"
31,4,54,"2","2",109,12.86805708,"0","0","0","1","Ph","0"
41,16,154,"1","1",0,89.74029352,"0","0","0","1","Email","0"
47,22,51.6497470828001,"3","3",0,34.35221697,"0","0","1","0","Email","0"
37,13,195,"2","2",635,84.92554669,"0","0","1","0","Email","0"
53,23,80,"1","1",0,39.35051354,"0","0","1","1","Email","0"
49,22,81,"3","3",0,25.81640821,"0","0","1","0","Email","0"
62,36,89,"2","2",0,25.75701947,"0","0","1","1","Email","0"
33,9,61,"3","3",0,33.18186958,"0","0","1","0","Ph","0"
54,24,25,"4","4",0,5.016986111,"0","0","0","1","Ph","0"
27,3,43,"3","3",163,1.992528741,"0","0","1","0","Email","0"
60,35,106.515415371354,"1","1",352,33.43937025,"0","0","0","0","Email","0"
29,5,160,"1","1",385,56.75246032,"0","0","1","0","Ph","0"
56,31.2792684457793,83,"4","4",0,20.31075341,"0","0","0","0","Ph","0"
55,30,79,"2","2",0,0.990784264,"0","0","1","0","Ph","0"
45,16.3605089151386,30,"3","3",0,6.037970924,"0","0","1","1","Email","0"
33,9,145,"1","1",437,55.81584585,"0","0","1","0","Ph","0"
45,21,151,"2","2",328,43.11539104,"0","0","0","0","Ph","0"
44,18,14,"2","2",98,1.998855079,"0","0","0","1","Email","0"
37.2763007671601,11,19,"3","3",0,3.052077459,"0","0","1","0","Email","0"
42,16,55,"1","1",135,8.93389944,"0","0","1","0","Email","0"
26,2,132,"4","4",0,30.88786733,"0","0","0","1","Ph","1"
33,8,182,"1","1",0,103.1193123,"0","0","0","0","Email","0"
61,36,78,"3","3",0,6.10670867,"0","0","1","1","Email","0"
31,7,42,"1","1",0,31.26520637,"0","0","1","1","Email","0"
54,29,44,"2","2",187,29.36562498,"0","0","1","0","Ph","0"
62,38,195,"4","4",522,68.01745063,"0","1","1","1","Ph","1"
61,36,53,"3","3",0,6.077562529,"0","0","1","0","Email","0"
66,41,65,"3","3",0,30.75662047,"0","0","0","0","Email","0"
38,12,43,"4","4",0,2.9495155,"0","0","0","0","Email","0"
55,29,38,"4","4",0,18.93206564,"0","0","0","1","Email","0"
60,36,50,"1","1",0,24.3872906,"0","0","1","0","Email","0"
23,-2,81,"2","2",0,23.8120865,"0","0","0","0","Email","0"
29,3,41,"1","1",0,24.99597997,"0","0","1","1","Ph","0"
35,10,58.0982787008051,"3","3",0,29.08002303,"0","0","1","0","Email","0"
53,27,31,"2","2",104,5.044679278,"0","0","0","1","Email","0"
32,7,84,"3","3",0,7.03174236,"0","0","1","1","Email","0"
38,14,58.2824389039589,"2","2",0,25.00742737,"0","0","1","1","Email","0"
44,18,136.154228138545,"4","4",301,16.00407664,"0","0","0","0","Ph","1"
43,18,60,"2","2",115,28.1731587,"0","0","0","0","Email","0"
54,30,121,"2","2",0,13.91539985,"1","0","0","0","Ph","1"
52,25,43,"3","3",165,12.86709442,"0","1","1","1","Ph","0"
31,7,38,"1","1",182,23.92208018,"0","1","1","1","Email","0"
47,22,82,"1","1",276,38.00376371,"0","0","1","0","Ph","0"
42,18,52,"4","4",0,24.78895233,"0","0","1","0","Email","0"
57,33,43,"3","3",168,18.76748556,"0","0","0","1","Email","0"
33,8,82,"1","1",0,32.59070663,"1","1","1","1","Email","0"
35,10,161,"1","1",0,52.60790457,"1","0","1","0","Email","0"
56,30,24,"2","2",0,8.897706326,"0","0","1","0","Ph","0"
46.9950922171633,21.5297846732393,102,"1","1",0,32.90155078,"0","0","1","0","Ph","0"
25,-1,53,"3","3",0,30.65052454,"0","0","0","0","Email","0"
53,28,85,"1","1",0,14.956295,"0","0","0","0","Email","0"
59,33,111,"3","3",0,57.89758616,"0","0","1","0","Email","0"
56,32,90,"2","2",0,3.977643588,"0","0","1","1","Email","0"
54,28,94,"2","2",51.6631491485012,14.21393018,"0","0","0","0","Email","0"
48,23,63,"4","4",0,46.563906,"0","0","0","0","Email","0"
55,30,153,"2","2",0,36.70281628,"1","1","1","0","Ph","1"
33,7,39,"2","2",25.8016655881401,26.10227519,"0","0","0","0","Email","0"
42.3158103135905,21,205,"2","2",181,104.9897529,"1","0","1","0","Email","0"
42,18,142,"1","1",496,44.76722734,"0","0","1","0","Ph","0"
49,25,163,"2","2",0,4.966029087,"1","0","0","0","Email","0"
42,17,113,"3","3",0,12.6318319,"1","0","1","0","Email","0"
46,21,64,"1","1",0,37.98930233,"0","0","1","1","Ph","0"
65,38.8662321499602,20,"3","3",0,1.987576271,"0","0","0","1","Email","0"
50,24,179,"1","1",0,12.91937784,"0","0","1","0","Email","0"
54,24,91,"2","2",87.2632911102387,58.98465107,"0","0","1","0","Ph","0"
42,18,110.856292683778,"1","1",0,44.65892269,"1","1","1","1","Email","1"
57,33,47.9635457639002,"4","4",0,19.95092811,"0","0","0","0","Email","0"
61,35,38,"2","2",0,4.016403115,"0","0","0","0","Email","0"
60,34,44,"1","1",0,2.942811311,"0","0","0","1","Ph","0"
40,14,164,"1","1",0,55.41139571,"0","0","0","0","Ph","1"
33,7,81,"3","3",0,19.69229688,"0","0","1","1","Email","0"
37,13,95,"2","2",83,22.25977317,"0","0","0","0","Ph","0"
53.43004250879,28,44,"4","4",0,24.63364344,"0","0","0","1","Email","0"
33,7,88,"3","3",0,19.9461606,"0","0","1","1","Email","0"
62,36,148,"3","3",0,90.25005668,"0","0","1","0","Email","1"
62,37,169,"3","3",184,66.56412225,"0","1","1","1","Ph","1"
63,37,40.3356505325642,"1","1",102,10.98760025,"0","0","0","1","Email","0"
55,25,92,"1","1",158,38.79574289,"0","0","0","1","Email","0"
33,9,62.7909250854177,"3","3",0,32.51154548,"0","0","1","0","Email","0"
25,1,72,"3","3",0,11.03292983,"0","0","1","0","Email","0"
55,31,63,"3","3",0,33.83402543,"0","0","1","0","Email","0"
29,3,172,"2","2",415,59.00102953,"0","0","1","0","Email","0"
45,21,183,"2","2",0,18.00108202,"0","0","1","1","Ph","0"
60,34,40,"2","2",166,32.2911587,"0","0","1","0","Email","0"
44,18,68,"4","4",0,37.96350422,"1","0","0","1","Email","0"
48,23,78,"4","4",0,46.22962761,"0","0","1","0","Email","0"
57,32,68,"2","2",184,49.73017109,"0","0","0","0","Email","0"
58,32,49,"1","1",99,17.98822295,"0","0","1","1","Ph","0"
58,33,39,"2","2",0,29.38133263,"0","0","1","0","Email","0"
44,20,151,"1","1",392,45.36359147,"0","0","1","0","Email","0"
51.9739868013596,28,159,"2","2",461,5.979390377,"0","0","1","0","Email","0"
59,33,89,"4","4",0,24.86460814,"0","0","1","1","Email","0"
63,37,64.0087708280504,"4","4",61.0219717552648,21.96063727,"0","0","0","1","Ph","0"
61,35,78,"2","2",58.2844543257666,25.98175325,"0","0","1","1","Email","0"
58,32,128,"2","2",344,34.93533646,"0","0","0","0","Email","0"
44,20,81,"4","4",228,11.10653831,"0","0","0","1","Ph","0"
53,29,50,"4","4",152,2.004792971,"0","0","1","0","Ph","0"
63,39,33.7210004278807,"3","3",178,2.011578444,"0","0","1","1","Ph","0"
41,17,119,"2","2",263,79.26689732,"1","0","1","0","Ph","0"
50,26,59.9144325436967,"3","3",0,24.13830128,"0","0","1","0","Ph","0"
51,25,29,"1","1",102,17.83074734,"0","0","0","1","Ph","0"
